id,last_name,marital_status,gender,annual_income, industry ,zip_code,age_at_issue,member_type,add_members,annual_fee,payment_type,status,start_month,start_day,start_year,end_month,end_day,end_year
A02157,Hart,Married,M,100704,Utilities,80219,45,Gold,3,9000,SEMI-ANNUAL,ACTIVE,10,28,2009,,,
A00888,Garner,Married,M,108100,Energy,80219,39,Platinum,3,15000,ANNUAL,ACTIVE,10,23,2008,,,
A10022,Arnold,Married,M,90873,Materials,80219,46,Platinum,1,15000,ANNUAL,ACTIVE,10,11,2013,,,
A10017,Robbins,Married,M,77055,Financials,80219,50,Platinum,2,15000,MONTHLY,ACTIVE,10,9,2013,,,
A09886,Strickland,Married,F,84574,Information Technology,80219,35,Gold,2,9000,SEMI-ANNUAL,ACTIVE,10,8,2013,,,
A09980,Barker,Married,M,38242,Information Technology,80219,61,Gold,2,9000,ANNUAL,ACTIVE,10,8,2013,,,
A00851,Wheeler,Single,M,101334,Telecommunication Services,80219,34,Silver,0,7000,ANNUAL,ACTIVE,10,7,2008,,,
A00847,Barrett,Married,F,45900,Health Care,80219,55,Silver,1,7000,MONTHLY,ACTIVE,10,3,2008,,,
A09866,Hammond,Single,M,52586,Utilities,80219,23,Platinum,0,15000,ANNUAL,ACTIVE,9,30,2013,,,
A09846,Sharp,Married,M,84089,Consumer Discretionary,80219,26,Platinum,3,15000,ANNUAL,ACTIVE,9,30,2013,,,
A09910,Castro,Married,M,66129,Financials,80219,43,Bronze,3,5000,MONTHLY,ACTIVE,9,30,2013,,,
A05990,Medina,Married,F,91246,Energy,80219,38,Gold,1,9000,MONTHLY,ACTIVE,9,30,2011,,,
A09785,Thomas,Married,M,77492,Industrials,80219,57,Silver,1,7000,MONTHLY,ACTIVE,9,23,2013,,,
A05964,Goodman,Married,M,39939,Energy,80219,51,Platinum,2,15000,ANNUAL,ACTIVE,9,23,2011,,,
A02099,Mason,Married,M,107017,Information Technology,80219,43,Platinum,2,15000,ANNUAL,ACTIVE,9,22,2009,,,
A07391,Webb,Married,M,40473,Utilities,80219,50,Bronze,1,5000,ANNUAL,ACTIVE,9,21,2012,,,
A04861,Riley,Married,M,66959,Financials,80219,55,Bronze,3,5000,ANNUAL,ACTIVE,9,13,2010,,,
A09687,Williamson,Married,M,69000,Consumer Staples,80219,36,Silver,3,7000,ANNUAL,ACTIVE,9,11,2013,,,
A07363,Carter,Married,M,77328,Health Care,80219,34,Gold,2,9000,ANNUAL,ACTIVE,9,11,2012,,,
A02074,Hoffman,Married,M,55531,Utilities,80219,40,Gold,3,9000,ANNUAL,ACTIVE,9,10,2009,,,
A04837,Pearson,Married,M,53287,Financials,80219,44,Gold,2,9000,ANNUAL,ACTIVE,9,7,2010,,,
A04641,Ortiz,Single,M,48408,Financials,80219,24,Platinum,0,15000,ANNUAL,ACTIVE,8,31,2010,,,
A04642,Underwood,Single,M,86002,Consumer Staples,80219,33,Platinum,0,15000,ANNUAL,ACTIVE,8,31,2010,,,
A04627,Marsh,Married,F,113312,Industrials,80219,35,Silver,2,7000,ANNUAL,ACTIVE,8,31,2010,,,
A04598,Jefferson,Married,M,107765,Materials,80219,41,Gold,1,9000,ANNUAL,ACTIVE,8,31,2010,,,
A04721,Marsh,Married,M,100330,Materials,80219,52,Silver,1,7000,MONTHLY,ACTIVE,8,31,2010,,,
A04633,Reeves,Married,M,65266,Telecommunication Services,80219,60,Gold,2,9000,ANNUAL,ACTIVE,8,31,2010,,,
A04749,Owen,Widowed,F,101127,Industrials,80219,65,Bronze,0,5000,QUARTERLY,ACTIVE,8,31,2010,,,
A09636,Rodriguez,Single,M,45849,Consumer Staples,80219,29,Silver,0,7000,ANNUAL,ACTIVE,8,30,2013,,,
A09618,James,Married,M,118782,Unclassified,80219,50,Silver,2,7000,ANNUAL,ACTIVE,8,30,2013,,,
A07267,Phillips,Married,F,82742,Materials,80219,55,Gold,2,9000,MONTHLY,ACTIVE,8,30,2012,,,
A05924,Love,Married,M,67849,Energy,80219,43,Gold,1,9000,SEMI-ANNUAL,ACTIVE,8,30,2011,,,
A09450,Nguyen,Married,M,111244,Real Estate,80219,58,Silver,1,7000,ANNUAL,ACTIVE,8,27,2013,,,
A07325,Roberson,Single,M,62967,Telecommunication Services,80219,37,Silver,0,7000,ANNUAL,ACTIVE,8,27,2012,,,
A04531,Lee,Married,M,96455,Financials,80219,57,Gold,3,9000,ANNUAL,ACTIVE,8,27,2010,,,
A09565,Bennett,Married,M,90555,Health Care,80219,39,Bronze,3,5000,MONTHLY,ACTIVE,8,26,2013,,,
A01935,Long,Married,M,82565,Consumer Discretionary,80219,43,Silver,1,7000,ANNUAL,ACTIVE,8,21,2009,,,
A09424,Barrett,Married,M,52556,Information Technology,80219,66,Platinum,2,15000,ANNUAL,ACTIVE,8,14,2013,,,
A01979,Dean,Single,M,106061,Materials,80219,30,Platinum,0,15000,SEMI-ANNUAL,ACTIVE,8,13,2009,,,
A00647,Sherman,Married,M,86128,Materials,80219,43,Platinum,3,15000,SEMI-ANNUAL,ACTIVE,8,4,2008,,,
A07141,Alexander,Single,M,91272,Materials,80219,21,Gold,0,9000,MONTHLY,ACTIVE,7,30,2012,,,
A04302,Goodwin,Single,M,74709,Consumer Staples,80219,24,Platinum,0,15000,ANNUAL,ACTIVE,7,30,2010,,,
A04339,Chapman,Married,F,115229,Unclassified,80219,28,Gold,3,9000,SEMI-ANNUAL,ACTIVE,7,30,2010,,,
A04317,Hernandez,Married,M,56273,Health Care,80219,54,Gold,1,9000,ANNUAL,ACTIVE,7,30,2010,,,
A01921,Tyler,Married,M,39364,Consumer Discretionary,80219,23,Platinum,1,15000,SEMI-ANNUAL,ACTIVE,7,27,2009,,,
A00620,Holmes,Married,M,39875,Materials,80219,51,Silver,2,7000,ANNUAL,ACTIVE,7,25,2008,,,
A04226,Salazar,Single,M,36100,Energy,80219,23,Platinum,0,15000,ANNUAL,ACTIVE,7,23,2010,,,
A09312,Shaw,Married,F,112769,Materials,80219,57,Gold,1,9000,ANNUAL,ACTIVE,7,17,2013,,,
A09291,Fox,Divorced,F,114274,Financials,80219,60,Silver,0,7000,ANNUAL,ACTIVE,7,15,2013,,,
A09267,Perkins,Married,F,50647,Real Estate,80219,43,Platinum,2,15000,MONTHLY,ACTIVE,7,10,2013,,,
A04201,Jacobs,Married,M,71527,Telecommunication Services,80219,61,Silver,3,7000,QUARTERLY,ACTIVE,7,9,2010,,,
A07108,Simpson,Married,M,52508,Consumer Discretionary,80219,54,Platinum,3,15000,ANNUAL,ACTIVE,6,29,2012,,,
A05823,McGee,Married,M,37547,Materials,80219,36,Silver,1,7000,SEMI-ANNUAL,ACTIVE,6,29,2011,,,
A04141,Chandler,Married,M,95554,Energy,80219,53,Bronze,2,5000,ANNUAL,ACTIVE,6,29,2010,,,
A09235,Rogers,Widowed,F,73248,Health Care,80219,60,Platinum,0,15000,SEMI-ANNUAL,ACTIVE,6,28,2013,,,
A04115,Rhodes,Married,M,40702,Health Care,80219,44,Platinum,1,15000,ANNUAL,ACTIVE,6,28,2010,,,
A01810,Guerrero,Married,M,79281,Energy,80219,57,Silver,2,7000,ANNUAL,ACTIVE,6,26,2009,,,
A09172,Riley,Single,M,93174,Energy,80219,56,Bronze,0,5000,SEMI-ANNUAL,ACTIVE,6,25,2013,,,
A04106,Day,Married,M,100916,Consumer Staples,80219,47,Gold,1,9000,ANNUAL,ACTIVE,6,25,2010,,,
A07048,Barber,Single,M,81468,Health Care,80219,22,Silver,0,7000,ANNUAL,ACTIVE,6,12,2012,,,
A01759,Wood,Married,M,77193,Materials,80219,42,Bronze,1,5000,ANNUAL,ACTIVE,6,9,2009,,,
A00522,Weber,Married,M,110544,Utilities,80219,50,Gold,2,9000,ANNUAL,ACTIVE,6,6,2008,,,
A09086,Perry,Married,M,42667,Consumer Staples,80219,54,Bronze,3,5000,SEMI-ANNUAL,ACTIVE,6,5,2013,,,
A00515,Johnston,Married,M,39712,Materials,80219,30,Bronze,1,5000,MONTHLY,ACTIVE,6,2,2008,,,
A03969,Wilkerson,Married,M,60791,Telecommunication Services,80219,46,Gold,3,9000,ANNUAL,ACTIVE,5,28,2010,,,
A01707,Carlson,Married,F,71901,Real Estate,80219,63,Platinum,2,15000,SEMI-ANNUAL,ACTIVE,5,26,2009,,,
A03300,Adams,Married,M,41668,Information Technology,80219,54,Silver,1,7000,SEMI-ANNUAL,ACTIVE,5,10,2010,,,
A01657,Myers,Married,M,112119,Information Technology,80219,46,Bronze,2,5000,ANNUAL,ACTIVE,5,8,2009,,,
A06967,Gray,Married,M,95011,Materials,80219,49,Bronze,1,5000,ANNUAL,ACTIVE,4,30,2012,,,
A06963,Padilla,Married,M,67635,Unclassified,80219,29,Gold,2,9000,MONTHLY,ACTIVE,4,23,2012,,,
A03772,Matthews,Married,M,62107,Energy,80219,41,Silver,1,7000,SEMI-ANNUAL,ACTIVE,4,20,2010,,,
A08882,Johnston,Married,M,103552,Materials,80219,43,Platinum,2,15000,SEMI-ANNUAL,ACTIVE,4,16,2013,,,
A03735,Curry,Married,F,89885,Real Estate,80219,55,Platinum,3,15000,ANNUAL,ACTIVE,4,13,2010,,,
A08818,Taylor,Married,M,104026,Energy,80219,35,Platinum,1,15000,MONTHLY,ACTIVE,3,31,2013,,,
A08686,Duncan,Married,M,72311,Unclassified,80219,35,Silver,3,7000,ANNUAL,ACTIVE,3,31,2013,,,
A08762,Black,Single,M,92770,Real Estate,80219,36,Gold,0,9000,ANNUAL,ACTIVE,3,31,2013,,,
A08382,Brock,Married,M,37938,Unclassified,80219,39,Bronze,3,5000,ANNUAL,ACTIVE,3,31,2013,,,
A08398,Holt,Married,M,54688,Real Estate,80219,40,Gold,1,9000,ANNUAL,ACTIVE,3,31,2013,,,
A03538,Brock,Single,F,84668,Consumer Discretionary,80219,24,Bronze,0,5000,SEMI-ANNUAL,ACTIVE,3,31,2010,,,
A03546,Wilkerson,Married,M,98529,Real Estate,80219,27,Silver,3,7000,ANNUAL,ACTIVE,3,31,2010,,,
A03685,Jacobs,Married,M,86269,Unclassified,80219,30,Gold,3,9000,QUARTERLY,ACTIVE,3,31,2010,,,
A03626,Park,Married,M,75012,Real Estate,80219,42,Silver,2,7000,ANNUAL,ACTIVE,3,31,2010,,,
A01598,Gordon,Married,F,69301,Utilities,80219,37,Silver,3,7000,ANNUAL,ACTIVE,3,31,2009,,,
A00390,Gutierrez,Married,F,41515,Unclassified,80219,33,Silver,1,7000,ANNUAL,ACTIVE,3,31,2008,,,
A00435,Santiago,Married,M,81285,Consumer Discretionary,80219,44,Gold,1,9000,ANNUAL,ACTIVE,3,31,2008,,,
A00323,Gutierrez,Married,M,115569,Financials,80219,52,Silver,1,7000,MONTHLY,ACTIVE,3,31,2008,,,
A08618,McKinney,Married,M,51470,Financials,80219,42,Silver,1,7000,ANNUAL,ACTIVE,3,30,2013,,,
A06858,Stephens,Married,M,63739,Financials,80219,51,Silver,2,7000,ANNUAL,ACTIVE,3,30,2012,,,
A03521,Blake,Single,M,36781,Energy,80219,29,Bronze,0,5000,ANNUAL,ACTIVE,3,30,2010,,,
A01528,Sullivan,Married,M,63976,Consumer Discretionary,80219,33,Gold,1,9000,SEMI-ANNUAL,ACTIVE,3,30,2009,,,
A01537,Mitchell,Married,M,62499,Industrials,80219,38,Silver,1,7000,SEMI-ANNUAL,ACTIVE,3,30,2009,,,
A01522,Lyons,Married,F,118776,Health Care,80219,41,Platinum,3,15000,SEMI-ANNUAL,ACTIVE,3,30,2009,,,
A01466,Kelly,Married,M,49142,Industrials,80219,53,Platinum,3,15000,ANNUAL,ACTIVE,3,30,2009,,,
A01421,Harvey,Married,M,87132,Telecommunication Services,80219,62,Gold,1,9000,ANNUAL,ACTIVE,3,30,2009,,,
A06565,Hubbard,Married,M,77703,Telecommunication Services,80219,61,Gold,1,9000,MONTHLY,ACTIVE,3,29,2012,,,
A03509,Fleming,Married,M,90783,Energy,80219,41,Gold,1,9000,SEMI-ANNUAL,ACTIVE,3,29,2010,,,
A03483,Torres,Married,M,102509,Materials,80219,48,Platinum,2,15000,ANNUAL,ACTIVE,3,29,2010,,,
A06775,Chapman,Single,M,48383,Consumer Staples,80219,33,Platinum,0,15000,ANNUAL,ACTIVE,3,26,2012,,,
A06760,Gross,Married,M,112411,Consumer Staples,80219,35,Bronze,3,5000,ANNUAL,ACTIVE,3,26,2012,,,
A00351,Stevenson,Married,M,52085,Energy,80219,51,Platinum,1,15000,ANNUAL,ACTIVE,3,26,2008,,,
A01433,Taylor,Married,M,71732,Financials,80219,56,Platinum,3,15000,SEMI-ANNUAL,ACTIVE,3,25,2009,,,
A00339,Knight,Single,M,53449,Telecommunication Services,80219,26,Platinum,0,15000,MONTHLY,ACTIVE,3,24,2008,,,
A00340,Richardson,Married,F,96720,Materials,80219,50,Bronze,3,5000,ANNUAL,ACTIVE,3,24,2008,,,
A08505,Padilla,Married,M,40158,Energy,80219,41,Bronze,2,5000,MONTHLY,ACTIVE,3,22,2013,,,
A03359,Bennett,Married,M,115340,Industrials,80219,33,Bronze,1,5000,MONTHLY,ACTIVE,3,22,2010,,,
A08336,Black,Married,M,91191,Industrials,80219,51,Platinum,1,15000,ANNUAL,ACTIVE,3,21,2013,,,
A08303,Barton,Married,M,104217,Industrials,80219,62,Bronze,3,5000,ANNUAL,ACTIVE,3,20,2013,,,
A00331,Gross,Married,M,100308,Consumer Discretionary,80219,48,Silver,1,7000,ANNUAL,ACTIVE,3,20,2008,,,
A05546,McCoy,Single,M,114530,Consumer Staples,80219,52,Platinum,0,15000,ANNUAL,ACTIVE,3,18,2011,,,
A03273,Day,Married,M,87221,Utilities,80219,59,Platinum,3,15000,ANNUAL,ACTIVE,3,18,2010,,,
A03239,Sims,Married,F,65700,Unclassified,80219,43,Silver,1,7000,ANNUAL,ACTIVE,3,17,2010,,,
A03284,Ray,Married,F,101980,Unclassified,80219,47,Gold,3,9000,ANNUAL,ACTIVE,3,17,2010,,,
A01391,Steele,Single,M,62254,Utilities,80219,19,Gold,0,9000,QUARTERLY,ACTIVE,3,16,2009,,,
A06581,Guzman,Married,F,87149,Consumer Staples,80219,45,Platinum,2,15000,ANNUAL,ACTIVE,3,13,2012,,,
A08334,Wade,Married,M,69543,Materials,80219,47,Gold,3,9000,MONTHLY,ACTIVE,3,12,2013,,,
A01390,Nichols,Widowed,F,105286,Consumer Discretionary,80219,39,Bronze,0,5000,SEMI-ANNUAL,ACTIVE,3,12,2009,,,
A08290,Patterson,Married,M,91604,Consumer Staples,80219,53,Platinum,2,15000,MONTHLY,ACTIVE,3,11,2013,,,
A05510,Terry,Married,M,57264,Consumer Discretionary,80219,47,Bronze,2,5000,ANNUAL,ACTIVE,3,11,2011,,,
A03218,Cannon,Married,M,45190,Real Estate,80219,35,Platinum,3,15000,ANNUAL,ACTIVE,3,11,2010,,,
A03205,Hopkins,Single,M,60514,Consumer Staples,80219,21,Gold,0,9000,ANNUAL,ACTIVE,3,9,2010,,,
A08225,Benson,Married,M,104488,Financials,80219,34,Platinum,3,15000,ANNUAL,ACTIVE,2,28,2013,,,
A05466,Burke,Married,M,106710,Financials,80219,44,Bronze,2,5000,ANNUAL,ACTIVE,2,28,2011,,,
A05464,Henry,Married,F,116890,Energy,80219,59,Gold,3,9000,ANNUAL,ACTIVE,2,28,2011,,,
A00261,Hopkins,Married,M,98371,Real Estate,80219,54,Bronze,2,5000,SEMI-ANNUAL,ACTIVE,2,28,2008,,,
A08103,Cannon,Married,M,106349,Materials,80219,43,Platinum,1,15000,ANNUAL,ACTIVE,2,27,2013,,,
A03020,Joseph,Married,M,91736,Telecommunication Services,80219,42,Bronze,1,5000,ANNUAL,ACTIVE,2,26,2010,,,
A03092,Lane,Married,F,52665,Consumer Discretionary,80219,49,Silver,3,7000,ANNUAL,ACTIVE,2,26,2010,,,
A03123,Davidson,Married,M,93935,Consumer Staples,80219,52,Gold,2,9000,ANNUAL,ACTIVE,2,26,2010,,,
A03108,Jordan,Married,M,76922,Information Technology,80219,66,Silver,3,7000,SEMI-ANNUAL,ACTIVE,2,26,2010,,,
A02968,Obrien,Married,M,49926,Materials,80219,34,Silver,3,7000,SEMI-ANNUAL,ACTIVE,2,22,2010,,,
A00216,Goodwin,Married,F,42783,Financials,80219,42,Gold,1,9000,ANNUAL,ACTIVE,2,20,2008,,,
A01280,Ramos,Married,M,44785,Energy,80219,48,Silver,2,7000,ANNUAL,ACTIVE,2,18,2009,,,
A02974,Baldwin,Married,F,74251,Utilities,80219,68,Bronze,3,5000,SEMI-ANNUAL,ACTIVE,2,17,2010,,,
A06333,Paul,Married,M,115012,Health Care,80219,57,Platinum,1,15000,ANNUAL,ACTIVE,2,16,2012,,,
A02956,Ortiz,Married,M,99160,Health Care,80219,49,Bronze,2,5000,ANNUAL,ACTIVE,2,15,2010,,,
A05271,Morrison,Married,F,44577,Energy,80219,43,Platinum,2,15000,MONTHLY,ACTIVE,1,31,2011,,,
A00187,Rowe,Married,M,92206,Information Technology,80219,46,Platinum,3,15000,MONTHLY,ACTIVE,1,31,2008,,,
A06309,Hill,Married,M,62402,Consumer Staples,80219,63,Silver,2,7000,ANNUAL,ACTIVE,1,30,2012,,,
A01252,Gray,Married,M,100569,Industrials,80219,62,Platinum,2,15000,ANNUAL,ACTIVE,1,29,2009,,,
A05265,Cortez,Married,F,72686,Real Estate,80219,37,Gold,3,9000,ANNUAL,ACTIVE,1,28,2011,,,
A01235,Chambers,Married,M,79031,Industrials,80219,44,Bronze,2,5000,SEMI-ANNUAL,ACTIVE,1,27,2009,,,
A01222,Floyd,Married,M,81548,Consumer Discretionary,80219,45,Platinum,3,15000,MONTHLY,ACTIVE,1,23,2009,,,
A01238,Scott,Married,F,110296,Materials,80219,60,Bronze,1,5000,ANNUAL,ACTIVE,1,23,2009,,,
A07933,Horton,Married,M,67094,Materials,80219,55,Silver,2,7000,SEMI-ANNUAL,ACTIVE,1,18,2013,,,
A02712,Black,Married,F,70646,Materials,80219,50,Silver,3,7000,ANNUAL,ACTIVE,1,18,2010,,,
A02578,Morris,Married,F,54783,Health Care,80219,43,Silver,2,7000,ANNUAL,ACTIVE,1,7,2010,,,
A01180,King,Single,M,70351,Industrials,80219,30,Silver,0,7000,MONTHLY,ACTIVE,1,5,2009,,,
A01127,Tran,Married,M,88099,Information Technology,80219,49,Silver,2,7000,ANNUAL,ACTIVE,1,5,2009,,,
A07816,Ray,Married,M,58526,Consumer Discretionary,80220,36,Bronze,3,5000,ANNUAL,ACTIVE,12,31,2012,,,
A02565,Cooper,Married,M,39474,Energy,80220,43,Gold,3,9000,ANNUAL,ACTIVE,12,31,2009,,,
A02493,Griffin,Married,M,92294,Real Estate,80220,43,Gold,3,9000,ANNUAL,ACTIVE,12,31,2009,,,
A00117,Harmon,Single,M,83345,Financials,80220,25,Silver,0,7000,ANNUAL,ACTIVE,12,31,2007,,,
A00129,Warner,Married,M,79263,Industrials,80220,45,Gold,1,9000,QUARTERLY,ACTIVE,12,31,2007,,,
A05134,Morton,Married,F,42855,Financials,80220,44,Platinum,2,15000,ANNUAL,ACTIVE,12,30,2010,,,
A01156,Barber,Married,M,74583,Materials,80220,54,Gold,3,9000,ANNUAL,ACTIVE,12,30,2008,,,
A07776,Dean,Married,M,79388,Unclassified,80220,39,Platinum,2,15000,MONTHLY,ACTIVE,12,28,2012,,,
A07699,Dean,Married,F,46937,Information Technology,80220,54,Silver,3,7000,ANNUAL,ACTIVE,12,28,2012,,,
A00109,Butler,Married,M,43758,Real Estate,80220,25,Gold,3,9000,ANNUAL,ACTIVE,12,27,2007,,,
A02447,Pearson,Married,M,40885,Unclassified,80220,64,Bronze,1,5000,MONTHLY,ACTIVE,12,22,2009,,,
A00952,Hill,Married,M,89260,Materials,80220,56,Bronze,1,5000,ANNUAL,ACTIVE,12,18,2008,,,
A07693,McKenzie,Married,M,82890,Information Technology,80220,36,Platinum,2,15000,MONTHLY,ACTIVE,12,17,2012,,,
A07663,Greene,Married,F,47922,Consumer Discretionary,80220,58,Platinum,2,15000,MONTHLY,ACTIVE,12,12,2012,,,
A02441,Caldwell,Married,M,59166,Financials,80220,51,Silver,3,7000,SEMI-ANNUAL,ACTIVE,12,11,2009,,,
A06161,Frank,Widowed,F,55669,Industrials,80220,43,Bronze,0,5000,ANNUAL,ACTIVE,12,9,2011,,,
A05048,Benson,Married,M,41692,Consumer Discretionary,80220,42,Platinum,2,15000,ANNUAL,ACTIVE,12,3,2010,,,
A07575,Pratt,Married,F,53492,Materials,80220,53,Platinum,3,15000,MONTHLY,ACTIVE,11,30,2012,,,
A06119,Watts,Married,M,84553,Telecommunication Services,80220,30,Platinum,1,15000,ANNUAL,ACTIVE,11,28,2011,,,
A01007,Soto,Married,M,97612,Unclassified,80220,59,Platinum,2,15000,SEMI-ANNUAL,ACTIVE,11,28,2008,,,
A00073,Joseph,Single,M,35452,Energy,80220,28,Bronze,0,5000,ANNUAL,ACTIVE,11,27,2007,,,
A05022,Henry,Married,M,112128,Utilities,80220,62,Bronze,3,5000,ANNUAL,ACTIVE,11,26,2010,,,
A00991,Adams,Married,M,68248,Industrials,80220,37,Gold,2,9000,ANNUAL,ACTIVE,11,26,2008,,,
A00979,Gutierrez,Married,M,100092,Consumer Discretionary,80220,35,Silver,1,7000,ANNUAL,ACTIVE,11,24,2008,,,
A10267,Grant,Married,F,36117,Financials,80220,26,Gold,3,9000,MONTHLY,ACTIVE,11,19,2013,,,
A10247,Chambers,Married,F,93710,Unclassified,80220,42,Bronze,1,5000,ANNUAL,ACTIVE,11,18,2013,,,
A06091,Adams,Single,M,60570,Real Estate,80220,24,Platinum,0,15000,MONTHLY,ACTIVE,11,18,2011,,,
A10216,Gill,Single,F,78398,Industrials,80220,28,Bronze,0,5000,MONTHLY,ACTIVE,11,14,2013,,,
A10201,Evans,Married,M,54052,Telecommunication Services,80220,57,Gold,2,9000,ANNUAL,ACTIVE,11,11,2013,,,
A02305,King,Widowed,F,78615,Consumer Discretionary,80220,42,Bronze,0,5000,ANNUAL,ACTIVE,11,10,2009,,,
A00067,Hall,Married,M,60836,Consumer Discretionary,80220,34,Platinum,3,15000,QUARTERLY,ACTIVE,11,5,2007,,,
A00918,Reynolds,Married,F,54766,Energy,80220,43,Gold,1,9000,ANNUAL,ACTIVE,10,31,2008,,,
A02283,Ballard,Married,M,45591,Consumer Discretionary,80220,45,Silver,2,7000,ANNUAL,ACTIVE,10,30,2009,,,
A02253,Patrick,Married,M,40917,Energy,80220,63,Bronze,3,5000,ANNUAL,ACTIVE,10,28,2009,,,
A07470,Adams,Widowed,M,55942,Energy,80220,73,Gold,0,9000,ANNUAL,ACTIVE,10,26,2012,,,
A07475,Harper,Married,F,57430,Telecommunication Services,80220,59,Platinum,1,15000,ANNUAL,ACTIVE,10,25,2012,,,
A06039,Pope,Single,M,116098,Consumer Discretionary,80220,63,Silver,0,7000,ANNUAL,ACTIVE,10,24,2011,,,
A00884,Allen,Single,F,113964,Materials,80220,30,Bronze,0,5000,MONTHLY,ACTIVE,10,23,2008,,,
A02241,Luna,Married,M,47555,Energy,80220,67,Gold,3,9000,SEMI-ANNUAL,ACTIVE,10,22,2009,,,
A02231,Munoz,Married,M,111391,Health Care,80220,36,Silver,2,7000,ANNUAL,ACTIVE,10,21,2009,,,
A10056,Fleming,Married,F,109662,Consumer Discretionary,80220,42,Bronze,1,5000,MONTHLY,ACTIVE,10,17,2013,,,
A07446,Kelley,Married,M,46923,Industrials,80220,55,Gold,2,9000,MONTHLY,ACTIVE,10,15,2012,,,
A00862,Clarke,Married,M,99270,Telecommunication Services,80220,35,Platinum,1,15000,SEMI-ANNUAL,ACTIVE,10,13,2008,,,
A10031,McLaughlin,Married,M,49854,Telecommunication Services,80220,57,Bronze,1,5000,ANNUAL,ACTIVE,10,11,2013,,,
A04892,McCormick,Single,M,97635,Information Technology,80220,24,Platinum,0,15000,ANNUAL,ACTIVE,10,11,2010,,,
A09753,Nichols,Married,M,98283,Real Estate,80220,52,Gold,3,9000,ANNUAL,ACTIVE,10,10,2013,,,
A02169,Norman,Married,M,79881,Utilities,80220,54,Platinum,2,15000,SEMI-ANNUAL,ACTIVE,9,30,2009,,,
A05976,Hicks,Married,M,81304,Telecommunication Services,80220,37,Silver,1,7000,SEMI-ANNUAL,ACTIVE,9,28,2011,,,
A07408,James,Married,M,101882,Industrials,80220,50,Platinum,3,15000,ANNUAL,ACTIVE,9,27,2012,,,
A00811,Curtis,Married,M,109549,Health Care,80220,41,Bronze,2,5000,ANNUAL,ACTIVE,9,26,2008,,,
A09802,Moody,Single,M,76790,Materials,80220,25,Bronze,0,5000,ANNUAL,ACTIVE,9,24,2013,,,
A00806,Blair,Married,M,116489,Real Estate,80220,57,Bronze,1,5000,MONTHLY,ACTIVE,9,23,2008,,,
A07383,Coleman,Married,M,118551,Real Estate,80220,49,Bronze,2,5000,ANNUAL,ACTIVE,9,20,2012,,,
A07359,Wise,Single,M,62193,Health Care,80220,40,Bronze,0,5000,MONTHLY,ACTIVE,9,18,2012,,,
A00778,Vargas,Married,M,35381,Information Technology,80220,44,Gold,2,9000,ANNUAL,ACTIVE,9,15,2008,,,
A07367,Joseph,Married,M,115474,Materials,80220,41,Gold,2,9000,MONTHLY,ACTIVE,9,12,2012,,,
A02077,Ramsey,Married,M,92157,Industrials,80220,69,Bronze,1,5000,SEMI-ANNUAL,ACTIVE,9,10,2009,,,
A00754,Fowler,Married,M,64087,Consumer Discretionary,80220,37,Bronze,1,5000,MONTHLY,ACTIVE,9,8,2008,,,
A07319,Little,Married,M,87838,Consumer Discretionary,80220,59,Bronze,2,5000,MONTHLY,ACTIVE,9,5,2012,,,
A04795,Figueroa,Single,F,103062,Financials,80220,19,Gold,0,9000,ANNUAL,ACTIVE,8,31,2010,,,
A04626,Reynolds,Married,M,76874,Utilities,80220,41,Silver,3,7000,ANNUAL,ACTIVE,8,31,2010,,,
A04694,Cole,Married,M,61252,Health Care,80220,46,Silver,1,7000,ANNUAL,ACTIVE,8,31,2010,,,
A02034,Peters,Single,M,61394,Unclassified,80220,20,Silver,0,7000,ANNUAL,ACTIVE,8,31,2009,,,
A04606,Fields,Married,M,48835,Real Estate,80220,40,Silver,1,7000,QUARTERLY,ACTIVE,8,30,2010,,,
A00713,Strickland,Single,M,97888,Industrials,80220,23,Silver,0,7000,ANNUAL,ACTIVE,8,28,2008,,,
A04476,Olson,Married,M,73016,Health Care,80220,38,Platinum,2,15000,SEMI-ANNUAL,ACTIVE,8,27,2010,,,
A04207,Roy,Married,M,84581,Telecommunication Services,80220,49,Bronze,1,5000,ANNUAL,ACTIVE,8,27,2010,,,
A09571,Morrison,Single,M,102302,Real Estate,80220,42,Platinum,0,15000,ANNUAL,ACTIVE,8,26,2013,,,
A04490,Edwards,Married,M,42639,Unclassified,80220,34,Platinum,2,15000,ANNUAL,ACTIVE,8,26,2010,,,
A04482,Malone,Married,M,61437,Telecommunication Services,80220,41,Gold,1,9000,ANNUAL,ACTIVE,8,26,2010,,,
A04515,Walsh,Married,F,116893,Telecommunication Services,80220,48,Bronze,2,5000,ANNUAL,ACTIVE,8,26,2010,,,
A04399,Barrett,Married,M,78036,Health Care,80220,44,Silver,2,7000,ANNUAL,ACTIVE,8,25,2010,,,
A00039,Rose,Married,M,105280,Financials,80220,34,Gold,3,9000,ANNUAL,ACTIVE,8,23,2007,,,
A09540,Santiago,Single,F,54902,Consumer Staples,80220,53,Silver,0,7000,MONTHLY,ACTIVE,8,21,2013,,,
A04420,Wise,Married,M,41864,Consumer Staples,80220,33,Platinum,2,15000,ANNUAL,ACTIVE,8,18,2010,,,
A04424,Allison,Married,M,113784,Real Estate,80220,47,Platinum,3,15000,ANNUAL,ACTIVE,8,18,2010,,,
